;ID;tasks;star_work;in_call;out_call;comment;in_mail;out_mail
1520;34;3;0;0;0;119;0;0
1521;100;4;0;0;0;89;0;0
1522;60;5;0;0;0;157;0;0
1523;30;4;0;0;0;150;0;0
1524;91;2;0;0;0;0;0;0
1525;36;2;0;0;0;0;0;0
1526;92;3;0;0;0;97;0;0
1527;25;2;0;0;0;0;0;0
1528;83;4;0;0;0;0;0;0
1529;72;3;0;0;0;0;0;0
1530;12;3;0;0;0;116;0;0
1531;50;2;0;0;0;0;0;0
1532;3;2;0;0;0;0;0;0
1533;53;2;0;0;0;0;0;0
1534;71;2;0;0;0;0;0;0
1535;99;2;0;0;0;0;0;0
1536;48;2;0;0;0;0;0;0
1537;38;2;0;0;0;0;0;0
1538;31;2;0;0;0;0;0;0
1539;95;2;0;0;0;0;0;0
1540;97;2;0;0;0;0;0;0
1541;34;2;0;0;0;0;0;0
1542;84;2;0;0;0;0;0;0
1543;40;2;0;0;0;0;0;0
1544;38;2;0;0;0;0;0;0
1545;72;3;0;0;0;145;0;0
1546;79;4;0;0;0;96;0;0
1547;57;2;0;0;0;0;0;0
1548;61;3;0;0;0;94;0;0
1549;67;3;0;0;0;91;0;0
1550;65;2;0;0;0;0;0;0
1551;86;2;0;0;0;0;0;0
1552;99;3;0;0;0;109;0;0
1553;54;6;1;0;0;117;0;0
1554;51;2;0;0;0;0;0;0
1555;54;3;1;0;0;91;0;0
1556;86;2;0;0;0;0;0;0
1557;49;10;1;0;0;134;0;0
1558;95;2;0;0;0;0;0;0
1559;49;3;0;0;0;104;0;0
1560;91;2;0;0;0;0;0;0
1561;66;10;2;0;0;109;0;0
1562;58;3;0;0;0;0;0;0
1563;97;2;0;0;0;0;0;0
1564;85;4;0;0;0;92;0;0
1565;44;5;0;0;0;114;0;0
1566;87;2;0;0;0;0;0;0
1567;76;2;0;0;0;0;0;0
1568;26;2;0;0;0;0;0;0
1569;31;2;0;0;0;0;0;0
1570;43;2;0;0;0;0;0;0
1571;25;2;0;0;0;0;0;0
1572;38;2;0;0;0;0;0;0
1573;5;2;0;0;0;0;0;0
1574;29;2;0;0;0;0;0;0
1575;89;2;0;0;0;0;0;0
1576;28;2;0;0;0;0;0;0
1577;100;2;0;0;0;0;0;0
1578;13;2;0;0;0;0;0;0
1579;56;13;0;0;0;128;0;0
1580;3;2;0;0;0;0;0;0
1581;90;2;0;0;0;0;0;0
1582;95;2;0;0;0;0;0;0
1583;18;2;0;0;0;0;0;0
1584;32;3;0;0;0;120;0;0
1585;43;2;0;0;0;0;0;0
1586;19;2;0;0;0;0;0;0
1587;26;2;0;0;0;0;0;0
1588;100;3;0;0;0;91;0;0
1589;96;3;2;0;0;116;0;0
1590;6;4;0;0;0;108;0;0
1591;87;7;0;0;0;0;0;0
1592;34;2;0;0;0;0;0;0
1593;81;3;0;0;0;92;0;0
1594;3;3;0;0;0;97;0;0
1595;82;2;0;0;0;0;0;0
1596;38;3;0;0;0;110;0;0
1597;37;2;0;0;0;0;0;0
1598;77;9;2;0;0;204;0;0
1599;63;3;0;0;0;0;0;0
1600;46;2;0;0;0;0;0;0
1601;60;2;0;0;0;0;0;0
1602;90;3;0;0;0;96;0;0
1603;93;2;0;0;0;0;0;0
1604;70;4;0;0;0;90;0;0
1605;13;3;0;0;0;113;0;0
1606;64;3;0;0;0;0;0;0
1607;19;2;0;0;0;0;0;0
1608;3;3;0;0;0;119;0;0
1609;89;3;0;0;0;124;0;0
1610;44;3;0;0;0;93;0;0
1611;66;2;0;0;0;0;0;0
1612;94;3;0;0;0;100;0;0
1613;83;2;0;0;0;0;0;0
1614;97;13;0;0;0;350;0;0
1615;53;2;0;0;0;0;0;0
1616;99;2;0;0;0;0;0;0
1617;5;2;0;0;0;0;0;0
1618;53;2;0;0;0;0;0;0
1619;55;2;0;0;0;0;0;0
1620;16;2;0;0;0;0;0;0
1621;37;2;0;0;0;0;0;0
1622;28;2;0;0;0;0;0;0
1623;58;2;0;0;0;0;0;0
1624;71;2;0;0;0;0;0;0
1625;26;2;0;0;0;0;0;0
1626;91;2;0;0;0;0;0;0
1627;25;2;0;0;0;0;0;0
1628;53;2;0;0;0;0;0;0
1629;23;3;0;0;0;88;0;0
1630;5;2;0;0;0;0;0;0
1631;76;3;0;0;0;95;0;0
1632;38;2;0;0;0;0;0;0
1633;37;2;0;0;0;0;0;0
1634;33;3;0;0;0;161;0;0
1635;42;2;0;0;0;0;0;0
1636;85;2;0;0;0;0;0;0
1637;35;2;0;0;0;0;0;0
1638;10;2;0;0;0;0;0;0
1639;14;2;0;0;0;0;0;0
1640;48;3;0;0;0;0;0;0
1641;85;2;0;0;0;0;0;0
1642;27;2;0;0;0;0;0;0
1643;34;3;0;0;0;195;0;0
1644;32;3;0;0;0;0;0;0
1645;22;2;0;0;0;0;0;0
1646;55;3;0;0;0;97;0;0
1647;43;3;0;0;0;0;0;0
1648;16;2;0;0;0;0;0;0
1649;42;2;0;0;0;0;0;0
1650;78;2;0;0;0;0;0;0
1651;92;2;0;0;0;0;0;0
1652;85;2;0;0;0;0;0;0
1653;55;4;0;0;0;100;0;0
1654;57;3;0;0;0;108;0;0
1655;79;9;1;0;0;108;0;0
1656;42;3;0;0;0;109;0;0
1657;11;3;0;0;0;152;0;0
1658;79;2;0;0;0;0;0;0
1659;95;3;0;0;0;0;0;0
1660;45;2;0;0;0;0;0;0
1661;34;2;0;0;0;0;0;0
1662;69;2;0;0;0;0;0;0
1663;68;2;0;0;0;0;0;0
1664;77;2;0;0;0;0;0;0
1665;52;2;0;0;0;0;0;0
1666;91;6;0;0;0;109;0;0
1667;67;6;0;0;0;121;0;0
1668;92;2;0;0;0;0;0;0
1669;89;8;1;0;0;142;0;0
1670;14;2;0;0;0;0;0;0
1671;98;2;0;0;0;0;0;0
1672;35;2;0;0;0;0;0;0
1673;36;3;0;0;0;92;0;0
1674;36;2;0;0;0;0;0;0
1675;82;2;0;0;0;0;0;0
1676;12;2;0;0;0;0;0;0
1677;5;3;0;0;0;95;0;0
1678;66;2;0;0;0;0;0;0
1679;3;3;0;0;0;137;0;0
1680;33;2;0;0;0;0;0;0
1681;6;3;0;0;0;131;0;0
1682;3;3;0;0;0;91;0;0
1683;97;3;0;0;0;129;0;0
1684;62;3;0;0;0;109;0;0
1685;9;5;0;0;0;0;1;0
1686;73;3;0;0;0;88;0;0
1687;100;4;0;0;0;0;0;0
1688;35;11;2;0;0;167;0;0
1689;47;8;2;0;0;125;0;0
1690;44;2;0;0;0;0;0;0
1691;60;2;0;0;0;0;0;0
1692;1;3;0;0;0;0;0;0
1693;7;3;0;0;0;111;0;0
1694;66;2;0;0;0;0;0;0
1695;63;2;0;0;0;0;0;1
1696;62;2;0;0;0;0;0;0
1697;3;2;0;0;0;0;0;0
1698;63;3;0;0;0;129;0;0
1699;25;2;0;0;0;0;0;0
1700;100;2;0;0;0;0;0;0
1701;11;6;0;0;0;118;0;0
1702;41;3;0;0;0;92;0;0
1703;83;12;2;0;0;140;0;0
1704;17;2;0;0;0;0;0;0
1705;48;3;0;0;0;0;0;0
1706;82;2;0;0;0;0;0;0
1707;59;2;0;0;0;0;0;0
1708;42;3;0;0;0;0;0;0
1709;96;2;0;0;0;0;0;0
1710;46;3;0;0;0;104;0;0
1711;58;2;0;0;0;0;0;0
1712;18;4;0;0;0;111;0;0
1713;20;3;0;0;0;0;0;0
1714;75;3;0;0;0;101;0;0
1715;41;6;0;0;0;0;0;0
1716;84;2;0;0;0;0;0;0
1717;14;3;0;0;0;0;0;0
1718;86;2;0;0;0;0;0;0
1719;88;2;0;0;0;0;0;0
1720;78;2;0;0;0;0;0;0
1721;43;2;0;0;0;0;0;0
1722;83;3;0;0;0;106;0;0
1723;40;3;0;0;0;0;0;0
1724;98;2;0;0;0;0;0;0
1725;84;3;0;0;0;0;0;0
1726;19;3;0;0;0;91;0;0
1727;94;2;0;0;0;0;0;0
1728;6;2;0;0;0;0;0;0
1729;87;3;0;0;0;0;0;0
1730;46;2;0;0;0;0;0;0
1731;2;2;0;0;0;0;0;0
1732;69;2;0;0;0;0;0;0
1733;47;2;0;0;0;0;0;0
1734;66;2;0;0;0;0;0;0
1735;7;3;0;0;0;0;0;0
1736;13;2;0;0;0;0;0;0
1737;44;3;0;0;0;0;0;0
1738;19;2;0;0;0;0;0;0
1739;68;2;0;0;0;0;0;0
1740;74;2;0;0;0;0;0;0
1741;1;2;0;0;0;0;0;0
1742;73;2;0;0;0;0;0;0
1743;89;2;0;0;0;0;0;0
1744;77;2;0;0;0;0;0;0
1745;24;2;0;0;0;0;0;0
1746;22;2;0;0;0;0;0;0
1747;58;2;0;0;0;0;0;0
1748;62;3;0;0;0;126;0;0
1749;23;2;0;0;0;0;0;0
1750;57;2;0;0;0;0;0;0
1751;81;2;0;0;0;0;0;0
1752;54;2;0;0;0;0;0;0
1753;61;2;0;0;0;0;3;43
1754;2;2;0;0;0;0;0;0
1755;31;4;0;0;0;0;0;0
1756;38;3;0;0;0;0;0;0
1757;12;2;0;0;0;0;0;0
1758;54;2;0;0;0;0;0;0
1759;12;10;1;0;0;114;0;0
1760;79;4;0;0;0;0;0;0
1761;31;2;0;0;0;0;0;0
1762;5;2;0;0;0;0;0;0
1763;17;3;0;0;0;0;0;0
1764;15;3;0;0;0;0;0;0
1765;84;2;0;0;0;0;0;0
1766;81;2;0;0;0;0;0;0
1767;29;2;0;0;0;0;0;0
1768;35;2;0;0;0;0;0;0
1769;7;2;0;0;0;0;0;0
1770;34;2;0;0;0;0;0;0
1771;32;3;0;0;0;0;0;0
1772;13;2;0;0;0;0;0;0
1773;26;3;0;0;0;0;0;0
1774;62;3;0;0;0;0;0;0
1775;10;2;0;0;0;0;0;0
1776;59;3;0;0;0;118;0;0
1777;87;2;0;0;0;0;0;0
1778;20;2;0;0;0;0;0;0
1779;54;2;0;0;0;0;0;0
1780;35;2;0;0;0;0;0;0
1781;45;3;0;0;0;127;0;0
1782;54;2;0;0;0;0;0;0
1783;82;3;0;0;0;0;0;0
1784;71;2;0;0;0;0;0;0
1785;25;2;0;0;0;0;0;0
1786;3;2;0;0;0;0;0;0
1787;93;3;0;0;0;110;0;0
1788;64;6;0;0;0;139;0;0
1789;92;3;0;0;0;169;0;0
1790;97;2;0;0;0;0;0;0
1791;57;3;0;0;0;0;0;0
1792;82;2;0;0;0;0;0;0
1793;19;2;0;0;0;0;0;0
1794;73;3;0;0;0;117;0;0
1795;100;3;0;0;0;98;0;0
1796;36;2;0;0;0;0;0;0
1797;33;8;2;0;0;129;0;0
1798;17;3;0;0;0;105;0;0
1799;2;9;2;0;0;131;0;0
1800;11;4;0;0;0;94;0;0
1801;22;2;0;0;0;0;0;0
1802;11;10;1;0;0;203;0;0
1803;55;3;0;0;0;109;0;0
1804;58;4;0;0;0;90;0;0
1805;69;7;1;0;0;121;0;0
1806;33;4;0;0;0;132;0;0
1807;12;2;0;0;0;0;0;0
1808;78;6;0;0;0;127;0;0
1809;36;10;2;0;0;172;0;0
1810;77;3;0;2;12;97;0;0
1811;6;2;0;0;0;0;0;0
1812;37;3;0;0;0;119;0;0
1813;86;2;0;0;0;0;0;0
1814;39;2;0;0;0;0;0;0
1815;54;3;0;0;0;102;0;0
1816;78;2;0;0;0;0;0;0
1817;62;3;0;0;0;0;0;0
1818;73;3;0;0;0;101;0;0
1819;32;3;0;0;0;112;0;0
1820;49;2;0;0;0;0;0;0
1821;72;2;0;0;0;0;0;0
1822;43;3;0;0;0;0;0;0
1823;8;2;0;0;0;0;0;0
1824;99;3;0;0;0;156;0;0
1825;1;2;0;0;0;0;0;0
1826;92;2;0;0;0;0;0;0
1827;24;3;0;0;0;24;0;0
1828;28;6;0;0;0;66;0;0
1829;36;2;0;0;0;0;0;0
1830;1;4;0;0;0;25;0;0
1831;82;2;0;0;0;0;0;0
1832;50;5;0;0;0;76;0;0
1833;56;3;0;0;0;31;0;0
1834;84;4;1;0;0;26;0;0
1835;41;5;0;0;0;85;0;0
1836;14;3;0;0;0;62;0;0
1837;58;3;0;0;0;0;0;0
1838;5;2;0;0;0;0;0;0
1839;62;10;0;0;0;119;0;0
1840;38;4;0;0;0;77;0;0
1841;62;2;0;0;0;0;0;0
1842;39;2;0;0;0;0;0;0
1843;32;2;0;0;0;0;0;0
1844;47;7;0;0;0;77;0;0
1845;13;3;0;0;0;36;0;0
1846;45;3;0;0;0;0;0;0
1847;13;3;0;0;0;38;0;0
1848;47;2;0;0;0;0;0;0
1849;9;3;0;0;0;67;0;0
1850;98;3;0;0;0;40;0;0
1851;16;2;0;0;0;0;0;0
1852;95;2;0;0;0;0;0;0
1853;15;3;0;0;0;0;0;0
1854;2;2;0;0;0;0;0;0
1855;38;2;0;0;0;0;0;0
1856;60;2;0;0;0;0;0;0
1857;90;5;0;0;0;74;0;0
1858;9;4;0;0;0;22;0;0
1859;96;4;0;0;0;38;0;0
1860;48;2;0;0;0;0;0;0
1861;46;4;0;1;0;93;0;0
1862;88;2;0;0;0;0;0;0
1863;56;2;0;0;0;0;0;0
1864;19;2;0;0;0;0;0;0
1865;11;2;0;0;0;0;0;0
1866;1;2;0;0;0;0;0;0
1867;74;5;0;0;0;0;0;0
1868;71;3;0;0;0;0;0;0
1869;93;2;0;0;0;0;0;0
1870;93;2;0;0;0;0;0;0
1871;47;5;0;0;0;76;0;0
1872;13;3;0;0;0;0;0;0
1873;65;2;0;0;0;0;0;0
1874;55;2;0;0;0;0;0;0
1875;21;2;0;0;0;0;0;0
1876;96;2;0;1;0;0;0;0
1877;71;8;1;0;0;55;0;0
1878;30;2;0;0;0;0;0;0
1879;91;3;0;0;0;0;0;0
1880;4;3;0;0;0;0;0;0
1881;73;2;0;0;0;0;0;0
1882;67;2;0;0;0;0;0;0
1883;29;2;0;0;0;0;0;0
1884;27;2;0;0;0;0;0;0
1885;77;3;0;0;3;0;0;0
1886;57;6;0;0;0;24;0;0
1887;45;2;0;0;0;0;0;0
1888;8;2;0;0;0;0;0;0
1889;22;3;0;0;0;54;0;0
1890;89;3;0;0;0;24;0;0
1891;92;2;0;0;0;0;0;0
1892;14;3;0;0;0;64;0;0
1893;27;3;0;0;0;45;0;0
1894;14;3;0;0;0;59;0;0
1895;12;3;0;0;0;77;0;0
1896;3;2;0;0;0;0;0;0
1897;4;2;0;0;0;0;0;0
1898;26;3;0;0;0;0;0;0
1899;27;2;0;0;0;0;0;0
1900;40;2;0;0;0;0;0;0
1901;88;2;0;0;0;0;0;0
1902;18;2;0;0;0;0;0;0
1903;70;2;0;0;0;0;0;0
1904;74;2;0;0;0;0;0;0
1905;54;2;0;0;0;0;0;0
1906;61;2;0;0;0;0;0;0
1907;99;2;0;0;0;0;0;0
1908;46;9;1;0;3;75;1;2
1909;26;2;0;0;0;0;0;0
1910;34;2;0;0;0;0;0;0
1911;33;2;0;0;0;0;0;0
1912;30;2;0;0;0;0;0;0
1913;39;18;2;0;0;85;0;0
1914;55;2;0;0;0;0;0;0
1915;64;3;0;0;0;72;0;0
1916;10;2;0;0;0;0;0;0
1917;45;2;0;0;0;0;0;0
1918;56;3;0;0;0;45;0;0
1919;57;2;0;0;0;0;0;0
1920;7;3;0;0;0;0;0;0
1921;17;3;0;0;0;0;0;0
1922;37;4;0;0;0;0;0;0
1923;62;2;0;0;0;0;0;0
1924;60;2;0;0;0;0;0;0
1925;90;2;0;0;0;0;0;0
1926;42;3;0;0;0;0;0;0
1927;90;3;0;0;0;0;0;0
1928;22;2;0;0;0;0;0;0
1929;45;10;2;0;0;53;0;0
1930;10;2;0;0;0;0;0;0
1931;90;2;0;0;0;0;0;0
1932;41;2;0;0;0;0;0;0
1933;91;3;0;0;0;0;0;0
1934;92;3;0;0;0;50;0;0
1935;9;2;0;0;0;0;0;0
1936;62;2;0;0;0;0;0;0
1937;88;2;0;0;0;0;0;0
1938;21;4;0;0;0;35;0;0
1939;7;2;0;0;0;0;0;0
1940;59;2;0;0;0;0;0;0
1941;66;2;0;0;0;0;0;0
1942;42;2;0;0;0;0;0;0
1943;34;2;0;0;0;0;0;0
1944;19;2;0;0;0;0;0;0
1945;9;2;0;0;0;0;0;0
1946;48;2;0;0;0;0;0;0
1947;40;2;0;0;0;0;0;0
1948;40;4;0;0;0;0;0;0
1949;62;2;0;0;0;0;0;0
1950;89;2;0;0;0;0;0;0
1951;14;2;0;0;0;0;0;0
1952;82;3;0;0;0;0;0;0
1953;74;3;0;0;0;0;0;0
1954;9;3;0;0;0;32;0;0
1955;53;3;0;0;0;43;0;0
1956;12;2;0;0;0;0;0;0
1957;46;2;0;0;0;0;0;0
1958;44;3;0;0;0;0;0;0
1959;23;2;0;0;0;0;0;0
1960;90;2;0;0;0;0;0;0
1961;62;2;0;0;0;0;0;0
1962;32;3;0;0;0;0;0;0
1963;94;5;0;0;0;102;0;0
1964;77;3;0;0;0;38;0;0
1965;5;2;0;0;1;0;0;0
1966;41;2;0;0;0;0;0;0
1967;87;2;0;0;0;0;0;0
1968;31;9;1;0;0;57;0;0
1969;17;3;0;0;0;29;0;0
1970;75;2;0;0;0;0;0;0
1971;56;9;2;0;0;47;0;0
1972;92;3;0;0;0;39;0;0
1973;94;3;0;0;0;24;0;0
1974;54;2;0;0;0;0;0;0
1975;82;3;0;0;0;0;0;0
1976;28;5;0;0;0;55;0;0
1977;6;3;0;0;0;66;0;0
1978;38;2;0;0;0;0;0;0
1979;91;3;0;0;0;0;0;0
1980;76;6;1;0;0;58;0;0
1981;88;3;0;0;0;68;0;0
1982;71;10;1;3;3;92;0;0
1983;38;3;0;0;0;68;0;0
1984;63;2;0;0;0;0;0;0
1985;21;2;0;0;0;0;0;0
1986;27;2;0;0;0;0;0;0
1987;13;2;0;0;0;0;0;0
1988;43;2;0;0;0;0;0;0
1989;41;2;0;0;0;0;0;0
1990;71;2;0;0;0;0;0;0
1991;25;2;0;0;0;0;0;0
1992;17;2;0;0;0;0;0;0
1993;31;2;0;0;0;0;0;0
1994;59;5;0;0;0;75;0;0
1995;28;2;0;0;0;0;0;0
1996;57;2;0;0;0;0;0;0
1997;64;2;0;0;0;0;0;0
1998;65;2;0;0;0;0;0;0
1999;23;3;0;0;0;0;0;0
2000;28;3;0;0;0;0;0;0
2001;5;3;0;0;0;49;0;0
2002;38;2;0;0;0;0;0;0
2003;61;2;0;0;0;0;0;0
2004;10;3;0;0;0;0;0;0
2005;30;3;0;0;0;51;0;0
2006;40;2;0;0;0;0;0;0
2007;49;3;0;0;0;0;0;0
2008;73;2;0;0;0;0;0;0
2009;33;2;0;0;0;0;0;0
2010;11;6;0;0;0;59;0;0
2011;68;3;0;0;0;30;0;0
2012;70;2;0;0;0;0;0;0
2013;42;2;0;0;0;0;0;0
2014;76;2;0;0;0;0;0;0
2015;48;9;0;0;0;152;0;0
2016;25;4;0;0;0;0;0;0
2017;10;2;0;0;0;0;0;0
2018;29;2;0;0;0;0;0;0
2019;56;2;0;0;0;0;0;0
2020;36;3;0;0;0;40;0;0
2021;66;3;0;0;0;36;0;0
2022;77;2;0;0;0;0;0;0
2023;56;2;0;0;0;0;0;0
2024;39;5;0;0;0;76;0;0
2025;1;3;0;0;0;55;0;0
2026;74;5;0;0;0;122;0;0
2027;12;3;0;0;0;0;0;0
2028;60;2;0;0;0;0;0;0
2029;33;2;0;0;0;0;0;0
2030;94;2;0;0;0;0;0;0
2031;36;3;0;0;0;72;0;0
2032;98;3;0;0;0;28;0;0
2033;60;2;0;0;0;0;0;0
2034;28;2;0;0;0;0;0;0
2035;9;3;0;0;0;0;0;0
2036;2;3;0;0;0;31;0;0
2037;22;3;0;0;0;77;0;0
2038;83;3;0;0;0;55;0;0
2039;14;3;0;0;0;52;0;0
2040;43;2;0;0;0;0;0;0
2041;12;3;0;0;0;55;0;0
2042;87;2;0;0;0;0;0;0
2043;44;2;0;0;0;0;0;0
2044;27;2;0;0;0;0;0;0
2045;33;2;0;0;0;0;0;0
2046;1;2;0;0;0;0;0;0
2047;32;3;0;0;0;63;0;0
2048;29;2;0;0;0;0;0;0
2049;55;2;0;0;0;0;0;0
2050;83;2;0;0;0;0;0;0
2051;12;2;0;0;0;0;0;0
2052;69;2;0;0;0;0;0;0
2053;67;2;0;0;0;0;0;0
2054;48;3;0;0;0;66;0;0
2055;97;2;0;0;0;0;0;0
2056;59;3;0;0;0;0;0;0
2057;59;7;1;0;0;139;0;0
2058;30;2;0;0;0;0;0;0
2059;52;2;0;0;0;0;0;0
2060;56;2;0;0;0;0;0;0
2061;57;4;0;0;0;60;1;0
2062;54;4;0;0;1;0;2;1
2063;17;5;0;0;0;0;0;0
2064;42;3;0;0;0;28;0;0
2065;12;2;0;0;0;0;0;0
2066;5;4;0;0;0;59;0;0
2067;20;5;0;0;0;0;21;29
2068;93;2;0;0;0;0;0;0
2069;11;3;0;0;0;0;0;0
2070;74;2;0;0;0;0;0;0
2071;47;2;0;0;0;0;0;0
2072;91;14;1;0;0;115;0;0
2073;84;2;0;0;0;0;0;0
2074;33;3;0;0;0;35;0;0
2075;50;3;0;0;0;62;0;0
2076;67;2;0;0;2;0;2;2
2077;85;2;0;0;0;0;0;0
2078;41;2;0;0;0;0;0;0
2079;22;3;0;0;0;0;0;0
2080;22;3;0;0;0;0;0;0
2081;2;2;0;0;0;0;0;0
2082;42;2;0;0;0;0;0;0
2083;34;4;0;0;0;36;0;0
2084;59;2;0;0;0;0;0;0
2085;27;2;0;0;0;0;0;0
2086;99;2;0;0;0;0;0;0
2087;6;2;0;0;0;0;0;0
2088;45;2;0;0;0;0;0;0
2089;94;2;0;0;0;0;0;0
2090;56;2;0;0;0;0;0;0
2091;38;2;0;0;0;0;0;0
2092;50;3;0;0;0;0;0;0
2093;17;3;0;0;0;0;0;0
2094;96;4;0;0;0;0;0;0
2095;45;2;0;0;0;0;0;0
2096;14;9;2;0;0;56;0;0
2097;86;2;0;0;0;0;0;0
2098;85;2;0;0;0;0;0;0
2099;38;2;0;0;0;0;0;0
2100;19;11;2;0;0;89;0;0
2101;82;3;0;0;0;0;0;0
2102;60;3;0;0;0;41;0;0
2103;18;9;1;0;1;117;0;0
2104;10;2;0;0;0;0;0;0
2105;45;2;0;0;0;0;0;0
2106;80;11;1;0;0;118;0;0
2107;85;3;0;0;0;0;0;0
2108;72;2;0;0;0;0;0;0
2109;3;2;0;0;0;0;0;0
2110;77;5;0;0;0;0;0;0
2111;76;2;0;0;0;0;0;0
2112;45;2;0;0;0;0;0;0
2113;31;2;0;0;0;0;0;0
2114;88;2;0;0;0;0;0;0
2115;24;3;0;0;0;0;0;0
2116;38;3;0;0;0;49;0;0
2117;88;3;0;0;0;40;0;0
2118;76;2;0;0;0;0;0;0
2119;14;2;0;0;0;0;0;0
2120;15;2;0;0;0;0;0;0
2121;81;2;0;0;0;0;0;0
2122;64;2;0;0;0;0;0;0
2123;54;4;0;0;0;38;0;0
2124;85;3;0;0;0;51;0;0
2125;32;2;0;0;0;0;0;0
2126;99;5;0;0;0;63;0;0
2127;24;3;0;0;0;0;0;0
2128;90;2;0;0;0;0;0;0
2129;33;2;0;0;0;0;0;0
2130;93;3;0;0;0;0;0;0
2131;25;3;0;0;0;49;0;0
2132;57;3;0;0;0;72;0;0
2133;57;6;0;0;0;35;0;0
2134;84;3;0;1;0;203;0;0
2135;55;3;0;0;0;0;0;0
2136;2;3;0;0;0;41;0;0
2137;86;4;0;0;0;57;0;0
2138;38;2;0;0;0;0;0;0
2139;5;2;0;0;0;0;0;0
2140;92;2;0;0;0;0;0;0
2141;48;2;0;0;0;0;0;0
2142;92;3;0;0;0;0;0;0
2143;96;2;0;0;0;0;0;0
2144;41;3;0;0;0;0;0;0
2145;52;5;0;0;0;90;0;0
2146;36;3;0;0;0;0;0;0
2147;44;2;0;0;0;0;0;0
2148;29;2;0;0;0;0;0;0
2149;15;9;2;0;0;59;0;0
2150;13;4;0;0;0;43;0;0
2151;100;2;0;0;0;0;0;0
2152;2;2;0;0;0;0;0;0
2153;24;2;0;0;0;0;0;0
2154;23;5;0;0;0;103;0;0
2155;67;3;0;0;0;40;0;0
2156;35;11;1;0;0;81;0;0
2157;80;2;0;0;0;0;0;0
2158;69;11;2;0;0;38;4;5
2159;80;2;0;0;0;0;0;0
2160;16;4;0;0;0;63;0;0
2161;39;2;0;0;0;0;0;0
2162;10;2;0;0;0;0;0;0
2163;25;3;0;0;0;54;0;0
2164;21;2;0;0;0;0;0;0
2165;92;2;0;0;0;0;0;0
2166;20;2;0;0;0;0;0;0
2167;18;2;0;0;0;0;0;0
2168;45;3;0;0;0;0;0;0
2169;55;3;0;0;0;54;0;0
2170;3;3;0;0;0;0;0;0
2171;24;4;0;0;0;0;0;0
2172;71;3;0;0;0;0;0;0
2173;64;3;0;0;0;70;0;0
2174;7;2;0;0;0;0;0;0
2175;54;11;1;0;0;141;0;0
2176;53;2;0;0;0;0;0;0
2177;2;2;0;0;0;0;0;0
2178;82;2;0;0;0;0;0;0
2179;30;3;0;0;0;41;0;0
2180;65;2;0;0;0;0;0;0
2181;26;12;2;0;0;141;0;0
2182;33;3;0;0;0;47;0;0
2183;8;2;0;0;0;0;0;0
2184;10;2;0;0;0;0;0;0
2185;10;3;0;0;0;77;0;0
2186;11;2;0;0;0;0;0;0
2187;80;2;0;0;0;0;0;0
2188;31;2;0;0;0;0;0;0
2189;23;4;0;0;0;0;0;0
2190;19;3;0;0;0;29;0;0
2191;63;7;0;0;0;150;0;0
2192;84;4;0;0;0;38;0;0
2193;74;2;0;0;0;0;0;0
2194;90;2;0;0;0;0;0;0
2195;52;3;0;0;0;88;0;0
2196;16;2;0;0;0;0;0;0
2197;75;3;0;0;0;41;0;0
2198;53;2;0;0;0;0;0;0
2199;16;2;0;0;0;0;0;0
2200;35;2;0;0;0;0;0;0
2201;18;3;0;0;0;69;0;0
2202;90;2;0;0;0;0;0;0
2203;36;4;0;0;0;52;0;0
2204;7;6;0;0;0;86;0;0
2205;15;2;0;0;0;0;0;0
2206;47;2;0;0;0;0;0;0
2207;42;2;0;0;0;0;0;0
2208;97;3;0;0;0;70;0;0
2209;36;3;0;0;0;0;0;0
2210;59;3;0;0;0;0;0;0
2211;76;2;0;0;0;0;0;0
2212;13;2;0;0;0;0;0;0
2213;43;2;0;0;0;0;0;0
2214;76;2;0;0;0;0;0;0
2215;83;4;0;0;0;40;0;0
2216;96;2;0;0;0;0;0;0
2217;78;2;0;0;0;0;0;0
2218;59;2;0;0;0;0;0;0
2219;49;3;0;0;0;41;0;0
2220;78;2;0;0;0;0;0;0
2221;24;5;0;0;0;0;0;0
2222;57;2;0;0;0;0;0;0
2223;24;2;0;0;0;0;0;0
2224;79;2;0;0;0;0;0;0
2225;47;3;0;0;0;0;0;0
2226;43;2;0;0;0;0;0;0
2227;63;2;0;0;0;0;0;0
2228;82;2;0;0;0;0;0;0
2229;6;9;0;0;0;205;0;0
2230;93;4;0;0;0;47;0;0
2231;73;2;0;0;0;0;0;0
2232;62;3;0;0;0;0;0;0
2233;38;2;0;0;0;0;0;0
2234;4;3;0;0;0;62;0;0
2235;43;2;0;0;0;0;0;0
2236;24;2;0;0;0;0;0;0
2237;96;2;0;0;0;0;0;0
2238;91;3;0;0;0;0;0;0
2239;70;2;0;0;0;0;0;0
2240;95;2;0;0;0;0;0;0
2241;11;2;0;2;0;0;7;6
2242;55;2;0;0;0;0;0;0
2243;39;2;0;0;0;0;0;0
2244;53;7;1;0;0;103;0;0
2245;85;11;1;0;0;130;0;0
2246;52;3;0;0;0;0;0;0
2247;89;4;0;0;0;55;0;0
2248;6;3;0;0;0;31;0;0
2249;62;20;2;0;0;130;0;0
2250;38;3;0;0;0;31;0;0
2251;93;13;2;0;5;34;4;5
2252;45;2;0;0;0;0;0;0
2253;76;3;0;0;0;66;0;0
2254;58;22;2;0;0;178;0;0
